id,run,version,trial,condition,Stress_duration,total_con_stress_dur,total_noc_stress_dur,rt,Target,First_correct,Feedback,Button_pressed,initial_aversiveness
23,1,2,1,con,6.1020703912,79.63,75.57,601.9337068,3,TRUE,Positive,[3],30
23,1,2,2,bas,4.7506491565,79.63,75.57,750.6132862,2,TRUE,Positive,[2],30
23,1,2,3,con,8.5007225017,79.63,75.57,NA,3,FALSE,Negative,[],30
23,1,2,4,con,5.300589744,79.63,75.57,800.5576497,2,TRUE,Positive,[2],30
23,1,2,5,noc,4.9808385095,79.63,75.57,980.8041498,1,TRUE,Positive,[1],30
23,1,2,6,noc,5.0179332187,79.63,75.57,1017.822965,3,TRUE,Positive,[3],30
23,1,2,7,con,5.7038891241,79.63,75.57,703.795484,2,TRUE,Positive,[2],30
23,1,2,8,con,5.7016175955,79.63,75.57,701.5065867,1,TRUE,Positive,[1],30
23,1,2,9,con,6.2168176929,79.63,75.57,716.7776693,2,TRUE,Positive,[2],30
23,1,2,10,noc,5.0160434248,79.63,75.57,NA,3,TRUE,Positive,[],30
23,1,2,11,con,6.1521014094,79.63,75.57,651.990778,3,TRUE,Positive,[3],30
23,1,2,12,con,9.5007247671,79.63,75.57,NA,1,FALSE,Negative,[],30
23,1,2,13,noc,4.701844522,79.63,75.57,701.7384216,1,TRUE,Positive,[1],30
23,1,2,14,noc,4.7434437745,79.63,75.57,743.3656154,2,TRUE,Positive,[2],30
23,1,2,15,noc,8.0173011478,79.63,75.57,NA,3,FALSE,Negative,[],30
23,1,2,16,bas,4.7851506379,79.63,75.57,785.0434049,3,TRUE,Positive,[3],30
23,1,2,17,con,5.7501156344,79.63,75.57,750.0759882,1,TRUE,Positive,[1],30
23,1,2,18,con,5.6519218693,79.63,75.57,651.8112381,2,TRUE,Positive,[2],30
23,1,2,19,bas,4.8522332227,79.63,75.57,852.1150399,1,TRUE,Positive,[1],30
23,1,2,20,noc,7.6330420545,79.63,75.57,633.0110929,2,FALSE,Negative,[2],30
23,1,2,21,noc,7.7521545729,79.63,75.57,752.0473397,3,FALSE,Negative,[3],30
23,1,2,22,con,9.2810499175,79.63,75.57,NA,1,FALSE,Negative,[],30
23,1,2,23,bas,4.5187648411,79.63,75.57,518.6530771,1,TRUE,Positive,[1],30
23,1,2,24,bas,4.9357836337,79.63,75.57,935.691504,3,TRUE,Positive,[3],30
23,1,2,25,noc,7.7165275216,79.63,75.57,716.4924066,2,FALSE,Negative,[2],30
23,1,2,26,noc,4.6828163175,79.63,75.57,682.7796923,1,TRUE,Positive,[1],30
23,1,2,27,con,5.7680035431,79.63,75.57,517.9068823,3,TRUE,Positive,[3],30
23,1,2,28,noc,7.6349994354,79.63,75.57,634.9137246,2,FALSE,Negative,[2],30
23,1,2,29,bas,4.7014503272,79.63,75.57,701.3483802,2,TRUE,Positive,[2],30
23,1,2,30,noc,7.6683949817,79.63,75.57,668.29379,1,FALSE,Negative,[1],30
23,2,2,1,bas,4.7515515755,74.85,75.79,751.4866316,2,TRUE,Positive,[2],0
23,2,2,2,con,6.2830650681,74.85,75.79,783.0273099,1,TRUE,Positive,[1],0
23,2,2,3,con,5.1514478163,74.85,75.79,651.3639931,3,TRUE,Positive,[3],0
23,2,2,4,con,5.7170682179,74.85,75.79,717.0312151,2,TRUE,Positive,[2],0
23,2,2,5,noc,4.5352802428,74.85,75.79,535.1805612,2,TRUE,Positive,[1],0
23,2,2,6,noc,4.7679080153,74.85,75.79,767.8147526,1,TRUE,Positive,[1],0
23,2,2,7,con,6.1856283536,74.85,75.79,685.5173449,3,TRUE,Positive,[3],0
23,2,2,8,con,6.2352391242,74.85,75.79,735.1254721,2,TRUE,Positive,[2],0
23,2,2,9,bas,4.9681170441,74.85,75.79,968.0041473,3,TRUE,Positive,[3],0
23,2,2,10,con,6.2133881229,74.85,75.79,713.3673558,2,TRUE,Positive,[2],0
23,2,2,11,noc,7.8170158474,74.85,75.79,816.9788443,3,FALSE,Negative,[3],0
23,2,2,12,noc,7.818641712,74.85,75.79,818.5412753,1,FALSE,Negative,[1],0
23,2,2,13,bas,4.9500830113,74.85,75.79,950.0497843,3,TRUE,Positive,[3],0
23,2,2,14,noc,8.0003688969,74.85,75.79,NA,1,FALSE,Negative,[],0
23,2,2,15,noc,7.6996666335,74.85,75.79,699.6250995,2,FALSE,Negative,[2],0
23,2,2,16,bas,4.9840388878,74.85,75.79,983.9308995,2,TRUE,Positive,[2],0
23,2,2,17,bas,4.8180662785,74.85,75.79,817.9567799,1,TRUE,Positive,[1],0
23,2,2,18,noc,7.9666218224,74.85,75.79,966.5851973,3,FALSE,Negative,[3],0
23,2,2,19,con,6.0337448088,74.85,75.79,533.7134695,1,TRUE,Positive,[1],0
23,2,2,20,noc,4.6856221235,74.85,75.79,685.5190438,2,TRUE,Positive,[2],0
23,2,2,21,con,6.4337093914,74.85,75.79,933.6689904,3,TRUE,Positive,[3],0
23,2,2,22,bas,4.851609081,74.85,75.79,851.497317,1,TRUE,Positive,[1],0
23,2,2,23,noc,5.0168427643,74.85,75.79,NA,3,TRUE,Positive,[],0
23,2,2,24,con,6.2138049724,74.85,75.79,713.7698573,2,TRUE,Positive,[2],0
23,2,2,25,con,6.2662532656,74.85,75.79,766.2177731,1,TRUE,Positive,[1],0
23,2,2,26,noc,4.8501912639,74.85,75.79,850.1550159,3,TRUE,Positive,[3],0
23,2,2,27,con,6.5002818643,74.85,75.79,750.2414633,3,TRUE,Positive,[3],0
23,2,2,28,con,7.6174139692,74.85,75.79,867.3297686,1,TRUE,Positive,[1],0
23,2,2,29,noc,7.7003587401,74.85,75.79,700.3206043,1,FALSE,Negative,[1],0
23,2,2,30,noc,4.9332946185,74.85,75.79,933.2625242,2,TRUE,Positive,[3],0
23,3,2,1,noc,5.0006147022,76.81,75.69,NA,3,TRUE,Positive,"[3, 1]",0
23,3,2,2,con,6.0695504555,76.81,75.69,569.4443553,3,TRUE,Positive,[3],0
23,3,2,3,con,5.2808947314,76.81,75.69,780.8724542,1,TRUE,Positive,[1],0
23,3,2,4,noc,7.6846849669,76.81,75.69,684.603032,2,FALSE,Negative,[2],0
23,3,2,5,bas,4.9019848311,76.81,75.69,901.8764652,3,TRUE,Positive,[3],0
23,3,2,6,bas,4.8015546529,76.81,75.69,801.4511955,1,FALSE,Negative,[3],0
23,3,2,7,con,5.8677563409,76.81,75.69,867.6781815,1,TRUE,Positive,[1],0
23,3,2,8,con,9.4189489877,76.81,75.69,918.8357133,3,FALSE,Negative,[2],0
23,3,2,9,con,5.7521402247,76.81,75.69,752.0288383,2,TRUE,Positive,[2],0
23,3,2,10,noc,4.56862255,76.81,75.69,568.5477888,2,TRUE,Positive,[1],0
23,3,2,11,noc,7.9202491886,76.81,75.69,920.1438434,1,FALSE,Negative,[3],0
23,3,2,12,con,5.7685502807,76.81,75.69,768.4370063,1,TRUE,Positive,[1],0
23,3,2,13,bas,5.0001891681,76.81,75.69,NA,3,FALSE,Negative,[],0
23,3,2,14,noc,7.8673753613,76.81,75.69,867.3406239,2,FALSE,Negative,[3],0
23,3,2,15,noc,7.8835709514,76.81,75.69,883.5399898,3,FALSE,Negative,[3],0
23,3,2,16,bas,5.0004976522,76.81,75.69,NA,2,FALSE,Negative,[],0
23,3,2,17,con,5.8340239923,76.81,75.69,833.9492311,3,TRUE,Positive,[3],0
23,3,2,18,bas,4.7513235165,76.81,75.69,751.2393158,2,TRUE,Positive,[2],0
23,3,2,19,noc,4.7850958887,76.81,75.69,785.0011159,1,TRUE,Positive,[1],0
23,3,2,20,noc,7.7166555217,76.81,75.69,716.6185188,1,FALSE,Negative,[1],0
23,3,2,21,noc,4.896720594,76.81,75.69,896.6990719,3,TRUE,Positive,[3],0
23,3,2,22,con,6.2846278767,76.81,75.69,784.5485846,1,TRUE,Positive,[1],0
23,3,2,23,con,6.3679109602,76.81,75.69,867.8184529,3,TRUE,Positive,[3],0
23,3,2,24,con,6.2343306637,76.81,75.69,734.2000206,2,TRUE,Positive,[2],0
23,3,2,25,noc,7.7014593889,76.81,75.69,701.3514009,2,FALSE,Negative,[2],0
23,3,2,26,con,6.533147664,76.81,75.69,783.1099061,2,TRUE,Positive,[2],0
23,3,2,27,noc,4.7333748171,76.81,75.69,733.3442329,1,TRUE,Positive,[1],0
23,3,2,28,con,7.4001420459,76.81,75.69,650.0937156,2,TRUE,Positive,[2],0
23,3,2,29,noc,4.9334056275,76.81,75.69,933.3690023,3,TRUE,Positive,[3],0
23,3,2,30,bas,4.8515411166,76.81,75.69,851.4319956,1,TRUE,Positive,[1],0
23,4,2,1,bas,4.8530729634,76.83,75.93,852.9630871,1,TRUE,Positive,[1],0
23,4,2,2,noc,7.8842600372,76.83,75.93,884.1856536,3,FALSE,Negative,[3],0
23,4,2,3,con,6.2674003574,76.83,75.93,767.3418322,2,TRUE,Positive,[2],0
23,4,2,4,noc,7.6511357452,76.83,75.93,651.090058,3,FALSE,Negative,[3],0
23,4,2,5,con,8.1167133672,76.83,75.93,616.6790072,1,FALSE,Negative,[3],0
23,4,2,6,con,5.2020149997,76.83,75.93,701.9353302,1,TRUE,Positive,[1],0
23,4,2,7,noc,4.785476113,76.83,75.93,785.3968209,2,TRUE,Positive,[1],0
23,4,2,8,noc,4.6847246131,76.83,75.93,684.6838344,3,TRUE,Positive,[3],0
23,4,2,9,noc,7.7679057496,76.83,75.93,767.8264577,2,FALSE,Negative,[2],0
23,4,2,10,con,5.7680986938,76.83,75.93,768.009962,3,TRUE,Positive,[3],0
23,4,2,11,con,5.618055857,76.83,75.93,617.9758098,3,TRUE,Positive,[3],0
23,4,2,12,noc,7.884507353,76.83,75.93,884.4012525,1,FALSE,Negative,[3],0
23,4,2,13,con,6.2643174068,76.83,75.93,764.2947522,2,TRUE,Positive,[2],0
23,4,2,14,noc,4.8839836477,76.83,75.93,883.9054883,2,TRUE,Positive,[2],0
23,4,2,15,con,6.4342319639,76.83,75.93,934.141722,2,TRUE,Positive,[2],0
23,4,2,16,bas,4.9849126108,76.83,75.93,984.821236,3,TRUE,Positive,[3],0
23,4,2,17,noc,8.0003186786,76.83,75.93,NA,1,FALSE,Negative,[],0
23,4,2,18,noc,5.0158908821,76.83,75.93,NA,2,TRUE,Positive,[],0
23,4,2,19,bas,4.8007319034,76.83,75.93,800.6424166,3,TRUE,Positive,[3],0
23,4,2,20,bas,4.8852436361,76.83,75.93,885.1292292,2,TRUE,Positive,[2],0
23,4,2,21,con,6.4679722416,76.83,75.93,967.8585897,1,TRUE,Positive,[1],0
23,4,2,22,bas,5.017095366,76.83,75.93,NA,1,FALSE,Negative,[],0
23,4,2,23,noc,4.8013345229,76.83,75.93,801.2548534,1,TRUE,Positive,[1],0
23,4,2,24,noc,7.8178786205,76.83,75.93,817.7951751,1,FALSE,Negative,[1],0
23,4,2,25,noc,4.7516448381,76.83,75.93,751.5591271,3,TRUE,Positive,[3],0
23,4,2,26,bas,4.7842395345,76.83,75.93,784.1719473,2,TRUE,Positive,[2],0
23,4,2,27,con,6.3665146651,76.83,75.93,866.4761519,1,TRUE,Positive,[1],0
23,4,2,28,con,6.451302032,76.83,75.93,951.2197194,2,TRUE,Positive,[2],0
23,4,2,29,con,6.4353915157,76.83,75.93,685.2759758,3,TRUE,Positive,[3],0
23,4,2,30,con,7.4344007429,76.83,75.93,684.327492,3,TRUE,Positive,[3],0
24,1,4,1,con,6.4684940586,76.42,74.25,968.4072156,3,TRUE,Positive,[3],75
24,1,4,2,bas,4.6169091426,76.42,74.25,616.8083288,2,TRUE,Positive,[2],75
24,1,4,3,con,5.1980334064,76.42,74.25,698.0099957,3,TRUE,Positive,[3],75
24,1,4,4,con,5.6178251551,76.42,74.25,617.7466186,2,TRUE,Positive,[2],75
24,1,4,5,noc,7.5998858949,76.42,74.25,599.8504022,1,FALSE,Negative,[1],75
24,1,4,6,noc,7.5685980069,76.42,74.25,568.5013458,3,FALSE,Negative,[3],75
24,1,4,7,con,6.182089285,76.42,74.25,682.0662525,2,TRUE,Positive,[2],75
24,1,4,8,con,6.1505419984,76.42,74.25,650.5080163,1,TRUE,Positive,[1],75
24,1,4,9,con,6.0668084603,76.42,74.25,566.7703254,2,TRUE,Positive,[2],75
24,1,4,10,noc,7.7666015839,76.42,74.25,766.565714,3,FALSE,Negative,[3],75
24,1,4,11,con,6.1164751127,76.42,74.25,616.4430184,3,TRUE,Positive,[3],75
24,1,4,12,con,6.4005539864,76.42,74.25,900.4886653,1,TRUE,Positive,[1],75
24,1,4,13,noc,4.699972474,76.42,74.25,699.9377366,1,TRUE,Positive,[1],75
24,1,4,14,noc,7.5998605974,76.42,74.25,599.8254819,2,FALSE,Negative,[3],75
24,1,4,15,noc,4.5674947156,76.42,74.25,567.4124025,3,TRUE,Positive,[3],75
24,1,4,16,bas,5.0019747503,76.42,74.25,1001.8644966,3,TRUE,Positive,[3],75
24,1,4,17,con,6.1663890816,76.42,74.25,666.3517011,1,TRUE,Positive,[1],75
24,1,4,18,con,9.516575248,76.42,74.25,NA,2,FALSE,Negative,[],75
24,1,4,19,bas,4.766821336,76.42,74.25,766.7862214,1,TRUE,Positive,[1],75
24,1,4,20,noc,4.6341747986,76.42,74.25,634.1124978,2,TRUE,Positive,[2],75
24,1,4,21,noc,5.0642412864,76.42,74.25,1064.2208969,3,TRUE,Positive,[3],75
24,1,4,22,con,5.7513435278,76.42,74.25,751.2653694,1,TRUE,Positive,[1],75
24,1,4,23,bas,4.6997523447,76.42,74.25,699.7134537,1,TRUE,Positive,[1],75
24,1,4,24,bas,4.967546897,76.42,74.25,967.5102718,3,TRUE,Positive,[3],75
24,1,4,25,noc,4.5500059091,76.42,74.25,549.971926,2,TRUE,Positive,[2],75
24,1,4,26,noc,4.66750238,76.42,74.25,667.4381904,1,TRUE,Positive,[1],75
24,1,4,27,con,6.783818909,76.42,74.25,783.744148,3,TRUE,Positive,[3],75
24,1,4,28,noc,7.8348886529,76.42,74.25,834.7946359,2,FALSE,Negative,[2],75
24,1,4,29,bas,4.6340834228,76.42,74.25,634.0056416,2,TRUE,Positive,[2],75
24,1,4,30,noc,7.6999490643,76.42,74.25,699.9124382,1,FALSE,Negative,[1],75
24,2,4,1,bas,4.7346091298,74.52,74.97,734.5332364,2,TRUE,Positive,[2],0
24,2,4,2,con,6.283401493,74.52,74.97,783.3403246,1,TRUE,Positive,[1],0
24,2,4,3,con,5.1996313296,74.52,74.97,699.5962141,3,TRUE,Positive,[3],0
24,2,4,4,con,5.9968154803,74.52,74.97,996.7928259,2,TRUE,Positive,[2],0
24,2,4,5,noc,4.6344855474,74.52,74.97,634.4126742,2,TRUE,Positive,[2],0
24,2,4,6,noc,7.601498167,74.52,74.97,601.4694711,1,FALSE,Negative,[1],0
24,2,4,7,con,6.0511796204,74.52,74.97,551.0946652,3,TRUE,Positive,[3],0
24,2,4,8,con,6.1008787444,74.52,74.97,600.8043615,2,TRUE,Positive,[2],0
24,2,4,9,bas,4.95078569,74.52,74.97,950.7215014,3,TRUE,Positive,[3],0
24,2,4,10,con,6.0339521011,74.52,74.97,533.89131,2,TRUE,Positive,[2],0
24,2,4,11,noc,7.8166975472,74.52,74.97,816.6571455,3,FALSE,Negative,[3],0
24,2,4,12,noc,7.6834461233,74.52,74.97,683.4136508,1,FALSE,Negative,[1],0
24,2,4,13,bas,4.8175652279,74.52,74.97,817.4798945,3,TRUE,Positive,[3],0
24,2,4,14,noc,7.550601732,74.52,74.97,550.5481157,1,FALSE,Negative,[1],0
24,2,4,15,noc,5.0129140327,74.52,74.97,NA,2,TRUE,Positive,[],0
24,2,4,16,bas,4.7500318112,74.52,74.97,749.9853689,2,TRUE,Positive,[2],0
24,2,4,17,bas,4.7176255276,74.52,74.97,717.5435927,1,TRUE,Positive,[1],0
24,2,4,18,noc,4.6002038186,74.52,74.97,600.1671925,3,TRUE,Positive,[3],0
24,2,4,19,con,6.2670461861,74.52,74.97,766.9823747,1,TRUE,Positive,[1],0
24,2,4,20,noc,7.7166827079,74.52,74.97,716.6453265,2,FALSE,Negative,[2],0
24,2,4,21,con,6.0321389558,74.52,74.97,532.1166785,3,TRUE,Positive,[3],0
24,2,4,22,bas,4.6848952798,74.52,74.97,684.8201407,1,TRUE,Positive,[1],0
24,2,4,23,noc,7.8006012598,74.52,74.97,800.5412249,3,FALSE,Negative,[3],0
24,2,4,24,con,6.3506622966,74.52,74.97,850.5879128,2,TRUE,Positive,[2],0
24,2,4,25,con,6.16689202,74.52,74.97,666.8550167,1,TRUE,Positive,[1],0
24,2,4,26,noc,4.9840354891,74.52,74.97,983.9637484,3,TRUE,Positive,[3],0
24,2,4,27,con,6.5844824705,74.52,74.97,834.4035558,3,TRUE,Positive,[3],0
24,2,4,28,con,7.4509576783,74.52,74.97,700.8874482,1,TRUE,Positive,[1],0
24,2,4,29,noc,4.8346726773,74.52,74.97,834.5862105,1,TRUE,Positive,[1],0
24,2,4,30,noc,4.7329153009,74.52,74.97,732.8809407,2,TRUE,Positive,[2],0
24,3,4,1,noc,4.6686445633,74.15,74.88,668.5596071,3,TRUE,Positive,[3],0
24,3,4,2,con,6.0635272805,74.15,74.88,563.5046251,3,TRUE,Positive,[3],0
24,3,4,3,con,5.2507422306,74.15,74.88,750.6531216,1,TRUE,Positive,[1],0
24,3,4,4,noc,7.7171905544,74.15,74.88,717.1282535,2,FALSE,Negative,[2],0
24,3,4,5,bas,4.8181244256,74.15,74.88,818.0304077,3,TRUE,Positive,[3],0
24,3,4,6,bas,4.7843309091,74.15,74.88,784.2406668,1,TRUE,Positive,[1],0
24,3,4,7,con,5.7343384037,74.15,74.88,734.2508053,1,TRUE,Positive,[1],0
24,3,4,8,con,6.1499612788,74.15,74.88,649.9242764,3,TRUE,Positive,[3],0
24,3,4,9,con,6.1137893787,74.15,74.88,613.7297209,2,TRUE,Positive,[2],0
24,3,4,10,noc,4.7000627164,74.15,74.88,700.0291115,2,TRUE,Positive,[2],0
24,3,4,11,noc,7.634578432,74.15,74.88,634.5127327,1,FALSE,Negative,[1],0
24,3,4,12,con,6.1839541588,74.15,74.88,683.9213092,1,TRUE,Positive,[1],0
24,3,4,13,bas,4.8673391137,74.15,74.88,867.2703942,3,TRUE,Positive,[3],0
24,3,4,14,noc,7.7338660499,74.15,74.88,733.7935548,2,FALSE,Negative,[2],0
24,3,4,15,noc,7.7685064813,74.15,74.88,768.4135968,3,FALSE,Negative,[3],0
24,3,4,16,bas,4.7334896019,74.15,74.88,733.4590172,2,TRUE,Positive,[2],0
24,3,4,17,con,6.1834587716,74.15,74.88,683.4206358,3,TRUE,Positive,[3],0
24,3,4,18,bas,4.6331069991,74.15,74.88,633.0673527,2,TRUE,Positive,[2],0
24,3,4,19,noc,4.8002546402,74.15,74.88,800.2183931,1,TRUE,Positive,[1],0
24,3,4,20,noc,5.0008484256,74.15,74.88,NA,1,TRUE,Positive,[],0
24,3,4,21,noc,4.7999578621,74.15,74.88,799.9204816,3,TRUE,Positive,[3],0
24,3,4,22,con,6.2002279079,74.15,74.88,700.1946811,1,TRUE,Positive,[1],0
24,3,4,23,con,6.099869092,74.15,74.88,599.8324668,3,TRUE,Positive,[3],0
24,3,4,24,con,6.3002718203,74.15,74.88,800.239726,2,TRUE,Positive,[2],0
24,3,4,25,noc,7.7170028966,74.15,74.88,716.967782,2,FALSE,Negative,[2],0
24,3,4,26,con,6.3508167267,74.15,74.88,600.7865202,2,TRUE,Positive,[2],0
24,3,4,27,noc,7.5830567237,74.15,74.88,583.0087708,1,FALSE,Negative,[1],0
24,3,4,28,con,7.5180863282,74.15,74.88,767.9953305,2,TRUE,Positive,[2],0
24,3,4,29,noc,4.7513386197,74.15,74.88,751.2536636,3,TRUE,Positive,[3],0
24,3,4,30,bas,4.7010844508,74.15,74.88,700.9994946,1,TRUE,Positive,[1],0
24,4,4,1,bas,4.768554057,74.28,74.75,768.4698561,1,TRUE,Positive,[1],0
24,4,4,2,noc,7.8164891219,74.28,74.75,816.4540064,3,FALSE,Negative,[3],0
24,4,4,3,con,6.3127837284,74.28,74.75,812.7610739,2,TRUE,Positive,[2],0
24,4,4,4,noc,4.816737948,74.28,74.75,816.7005675,3,TRUE,Positive,[3],0
24,4,4,5,con,5.2353678793,74.28,74.75,735.2598915,1,TRUE,Positive,[1],0
24,4,4,6,con,5.684053652,74.28,74.75,683.9879528,1,TRUE,Positive,[1],0
24,4,4,7,noc,4.7002213001,74.28,74.75,700.1835415,2,TRUE,Positive,[2],0
24,4,4,8,noc,7.7507054154,74.28,74.75,750.639339,3,FALSE,Negative,[3],0
24,4,4,9,noc,7.6014022613,74.28,74.75,601.3142848,2,FALSE,Negative,[2],0
24,4,4,10,con,6.1503392383,74.28,74.75,650.307144,3,TRUE,Positive,[3],0
24,4,4,11,con,6.4169863202,74.28,74.75,916.9493178,3,TRUE,Positive,[3],0
24,4,4,12,noc,4.6837795274,74.28,74.75,683.7432794,1,TRUE,Positive,[1],0
24,4,4,13,con,6.0674224077,74.28,74.75,567.3499126,2,TRUE,Positive,[2],0
24,4,4,14,noc,4.74997593,74.28,74.75,749.939682,2,TRUE,Positive,[2],0
24,4,4,15,con,6.1512858337,74.28,74.75,651.1721816,2,TRUE,Positive,[2],0
24,4,4,16,bas,4.933891952,74.28,74.75,933.7915154,3,TRUE,Positive,[3],0
24,4,4,17,noc,7.7510848846,74.28,74.75,751.020696,1,FALSE,Negative,[1],0
24,4,4,18,noc,7.7015522746,74.28,74.75,701.4744924,2,FALSE,Negative,[2],0
24,4,4,19,bas,4.5515819332,74.28,74.75,551.4901811,3,TRUE,Positive,[3],0
24,4,4,20,bas,4.6499818573,74.28,74.75,649.9422118,2,TRUE,Positive,[2],0
24,4,4,21,con,6.1502044406,74.28,74.75,650.1655504,1,TRUE,Positive,[1],0
24,4,4,22,bas,4.7003047457,74.28,74.75,700.2669871,1,TRUE,Positive,[1],0
24,4,4,23,noc,7.6828714451,74.28,74.75,682.8348199,1,FALSE,Negative,[1],0
24,4,4,24,noc,4.5851477683,74.28,74.75,585.0125942,1,TRUE,Positive,[1],0
24,4,4,25,noc,4.9139141319,74.28,74.75,913.8922319,3,TRUE,Positive,[3],0
24,4,4,26,bas,4.567399187,74.28,74.75,567.307434,2,TRUE,Positive,[2],0
24,4,4,27,con,6.2337646699,74.28,74.75,733.6970828,1,TRUE,Positive,[1],0
24,4,4,28,con,6.1499061519,74.28,74.75,649.8672608,2,TRUE,Positive,[2],0
24,4,4,29,con,6.3307898203,74.28,74.75,580.7667878,3,TRUE,Positive,[3],0
24,4,4,30,con,7.4014197811,74.28,74.75,651.3386006,3,TRUE,Positive,[3],0
25,1,6,1,con,6.0162555886,76.54,76.17,516.2261374,3,TRUE,Positive,[3],50
25,1,6,2,bas,4.8830188153,76.54,76.17,882.9837003,2,TRUE,Positive,[2],50
25,1,6,3,con,5.2676164826,76.54,76.17,767.538701,3,TRUE,Positive,[3],50
25,1,6,4,con,5.6528809569,76.54,76.17,652.8031753,2,TRUE,Positive,[2],50
25,1,6,5,noc,7.8341470818,76.54,76.17,834.0791174,1,FALSE,Negative,[1],50
25,1,6,6,noc,4.817652485,76.54,76.17,817.5792344,3,TRUE,Positive,[3],50
25,1,6,7,con,6.4340633346,76.54,76.17,933.9847978,2,TRUE,Positive,[2],50
25,1,6,8,con,6.4007528196,76.54,76.17,900.6818346,1,TRUE,Positive,[1],50
25,1,6,9,con,6.1832235015,76.54,76.17,683.1849883,2,TRUE,Positive,[2],50
25,1,6,10,noc,7.9013416562,76.54,76.17,901.269916,3,FALSE,Negative,[3],50
25,1,6,11,con,9.4176416105,76.54,76.17,917.5717582,3,FALSE,Negative,[1],50
25,1,6,12,con,5.8177106322,76.54,76.17,817.6381368,1,TRUE,Positive,[1],50
25,1,6,13,noc,7.8665072271,76.54,76.17,866.4755103,1,FALSE,Negative,[1],50
25,1,6,14,noc,4.9005898938,76.54,76.17,900.5253275,2,TRUE,Positive,[2],50
25,1,6,15,noc,4.8674402281,76.54,76.17,867.3805704,3,TRUE,Positive,[3],50
25,1,6,16,bas,4.9509462729,76.54,76.17,950.8666035,3,TRUE,Positive,[3],50
25,1,6,17,con,5.7668067615,76.54,76.17,766.7686259,1,TRUE,Positive,[1],50
25,1,6,18,con,5.8344465031,76.54,76.17,834.3558839,2,TRUE,Positive,[2],50
25,1,6,19,bas,5.0157571826,76.54,76.17,NA,1,FALSE,Negative,[],50
25,1,6,20,noc,4.929681326,76.54,76.17,929.6609367,2,TRUE,Positive,[2],50
25,1,6,21,noc,4.8020738978,76.54,76.17,801.997249,3,TRUE,Positive,[3],50
25,1,6,22,con,6.318030254,76.54,76.17,567.9396348,1,TRUE,Positive,[1],50
25,1,6,23,bas,4.7509650009,76.54,76.17,750.8717385,1,TRUE,Positive,[1],50
25,1,6,24,bas,4.7509944523,76.54,76.17,750.9215793,3,TRUE,Positive,[3],50
25,1,6,25,noc,7.8844683461,76.54,76.17,884.401892,2,FALSE,Negative,[2],50
25,1,6,26,noc,7.8183778167,76.54,76.17,818.2909732,1,FALSE,Negative,[1],50
25,1,6,27,con,7.434236644,76.54,76.17,684.1671692,3,TRUE,Positive,[3],50
25,1,6,28,noc,7.9015923695,76.54,76.17,901.5025054,2,FALSE,Negative,[2],50
25,1,6,29,bas,4.8673775498,76.54,76.17,867.2918391,2,TRUE,Positive,[2],50
25,1,6,30,noc,4.6499014704,76.54,76.17,649.871264,1,TRUE,Positive,[1],50
25,2,6,1,bas,4.6516810065,75.37,75.23,651.6115319,2,TRUE,Positive,[2],0
25,2,6,2,con,6.3336303632,75.37,75.23,833.596381,1,TRUE,Positive,[1],0
25,2,6,3,con,5.3839240641,75.37,75.23,883.854967,3,TRUE,Positive,[3],0
25,2,6,4,con,5.6338086188,75.37,75.23,633.7346131,2,TRUE,Positive,[2],0
25,2,6,5,noc,4.7510129536,75.37,75.23,750.9480098,2,TRUE,Positive,[2],0
25,2,6,6,noc,7.7672345601,75.37,75.23,767.1783007,1,FALSE,Negative,[1],0
25,2,6,7,con,6.1838091287,75.37,75.23,683.7796774,3,TRUE,Positive,[3],0
25,2,6,8,con,6.2511426525,75.37,75.23,751.0758208,2,TRUE,Positive,[2],0
25,2,6,9,bas,4.9831999405,75.37,75.23,983.1633152,3,TRUE,Positive,[3],0
25,2,6,10,con,6.2330727903,75.37,75.23,733.040696,2,TRUE,Positive,[2],0
25,2,6,11,noc,7.784020649,75.37,75.23,783.9523071,3,FALSE,Negative,[3],0
25,2,6,12,noc,7.8676720625,75.37,75.23,867.6052308,1,FALSE,Negative,[1],0
25,2,6,13,bas,4.8344510341,75.37,75.23,834.3751405,3,TRUE,Positive,[3],0
25,2,6,14,noc,7.6004788474,75.37,75.23,600.4116382,1,FALSE,Negative,[1],0
25,2,6,15,noc,7.8641881287,75.37,75.23,864.1681169,2,FALSE,Negative,[2],0
25,2,6,16,bas,4.8173470224,75.37,75.23,817.2665978,2,TRUE,Positive,[2],0
25,2,6,17,bas,4.8495380116,75.37,75.23,849.5002536,1,TRUE,Positive,[1],0
25,2,6,18,noc,7.8839042411,75.37,75.23,883.4560532,3,FALSE,Negative,[3],0
25,2,6,19,con,6.2504860404,75.37,75.23,750.4143,1,TRUE,Positive,[1],0
25,2,6,20,noc,4.6006525343,75.37,75.23,600.5789061,2,TRUE,Positive,[2],0
25,2,6,21,con,6.299684003,75.37,75.23,799.6515312,3,TRUE,Positive,[3],0
25,2,6,22,bas,5.0165112106,75.37,75.23,NA,1,FALSE,Negative,[],0
25,2,6,23,noc,4.7823830831,75.37,75.23,782.3234254,3,TRUE,Positive,[3],0
25,2,6,24,con,6.2996624809,75.37,75.23,799.6322744,2,TRUE,Positive,[2],0
25,2,6,25,con,6.2342161036,75.37,75.23,734.1511598,1,TRUE,Positive,[1],0
